Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2016-01-01,-16.0,762,Ясно,СВ 2м/с,-18.0,762.0,Ясно,СВ 2м/с
2016-01-02,-19.0,760,Малооблачно,В 1м/с,-20.0,758.0,Малооблачно,В 1м/с
2016-01-03,-12.0,745,Пасмурно,В 3м/с,-14.0,745.0,Пасмурно,В 3м/с
2016-01-04,-17.0,752,Малооблачно,ЮВ 2м/с,-17.0,755.0,Малооблачно,ЮВ 2м/с
2016-01-05,,,Неизвестно,,-15.0,758.0,Пасмурно,Ш
2016-01-06,-16.0,756,Переменная облачность,В 4м/с,-17.0,755.0,Малооблачно,В 4м/с
2016-01-07,-16.0,752,Пасмурно,В 3м/с,-14.0,751.0,Пасмурно,В 3м/с
2016-01-08,-9.0,750,Пасмурно,В 3м/с,-7.0,749.0,Пасмурно,В 3м/с
2016-01-09,-6.0,740,Пасмурно,В 5м/с,-3.0,737.0,Пасмурно,В 5м/с
2016-01-10,,,Неизвестно,,-6.0,738.0,Пасмурно,Ш
2016-01-11,-12.0,744,Переменная облачность,З 2м/с,-15.0,747.0,Ясно,З 2м/с
2016-01-12,-17.0,755,Ясно,З 1м/с,-19.0,754.0,Ясно,З 1м/с
2016-01-13,-11.0,747,Пасмурно,В 4м/с,-9.0,746.0,Пасмурно,В 4м/с
2016-01-14,-6.0,747,Пасмурно,ЮВ 2м/с,-7.0,746.0,Пасмурно,ЮВ 2м/с
2016-01-15,-5.0,749,Пасмурно,З 2м/с,-4.0,750.0,Переменная облачность,З 2м/с
2016-01-16,-6.0,756,Ясно,СЗ 1м/с,-13.0,758.0,Ясно,СЗ 1м/с
2016-01-17,-12.0,755,Ясно,В 4м/с,-8.0,753.0,Пасмурно,В 4м/с
2016-01-18,-4.0,752,Пасмурно,ЮВ 3м/с,-4.0,751.0,Пасмурно,ЮВ 3м/с
2016-01-19,-7.0,743,Пасмурно,В 3м/с,-5.0,742.0,Пасмурно,В 3м/с
2016-01-20,-2.0,741,Пасмурно,В 1м/с,-3.0,742.0,Пасмурно,В 1м/с
2016-01-21,-8.0,754,Малооблачно,ЮЗ 4м/с,-10.0,759.0,Ясно,ЮЗ 4м/с
2016-01-22,-12.0,764,Пасмурно,В 3м/с,-10.0,761.0,Пасмурно,В 3м/с
2016-01-23,-6.0,758,Малооблачно,ЮВ 2м/с,-8.0,756.0,Пасмурно,ЮВ 2м/с
2016-01-24,-8.0,757,Пасмурно,СВ 1м/с,-13.0,758.0,Малооблачно,СВ 1м/с
2016-01-25,-19.0,756,Ясно,СЗ 2м/с,-22.0,756.0,Ясно,СЗ 2м/с
2016-01-26,-19.0,755,Ясно,СЗ 4м/с,-22.0,756.0,Ясно,СЗ 4м/с
2016-01-27,-17.0,755,Ясно,В 2м/с,-20.0,755.0,Ясно,В 2м/с
2016-01-28,-17.0,753,Ясно,В 2м/с,-20.0,754.0,Ясно,В 2м/с
2016-01-29,-11.0,745,Пасмурно,ЮВ 3м/с,-10.0,744.0,Пасмурно,ЮВ 3м/с
2016-01-30,-3.0,746,Пасмурно,З 1м/с,-1.0,747.0,Переменная облачность,З 1м/с
2016-01-31,1.0,749,Пасмурно,Ю 1м/с,0.0,749.0,Пасмурно,Ю 1м/с
2016-02-01,2.0,744,Пасмурно,Ю 3м/с,0.0,746.0,Пасмурно,Ю 3м/с
2016-02-02,0.0,746,Пасмурно,Ю 1м/с,0.0,745.0,Пасмурно,Ю 1м/с
2016-02-03,0.0,740,Пасмурно,ЮЗ 2м/с,0.0,738.0,Пасмурно,ЮЗ 2м/с
2016-02-04,2.0,743,Малооблачно,З 3м/с,0.0,744.0,Малооблачно,З 3м/с
2016-02-05,1.0,745,Пасмурно,З 1м/с,-1.0,747.0,Пасмурно,З 1м/с
2016-02-06,-3.0,749,Малооблачно,З 1м/с,-5.0,749.0,Пасмурно,З 1м/с
2016-02-07,-2.0,753,Пасмурно,СЗ 2м/с,-5.0,755.0,Ясно,СЗ 2м/с
2016-02-08,-3.0,755,Пасмурно,З 2м/с,-2.0,755.0,Ясно,З 2м/с
2016-02-09,0.0,758,Ясно,З 2м/с,-4.0,760.0,Ясно,З 2м/с
2016-02-10,0.0,763,Ясно,ЮЗ 3м/с,-4.0,764.0,Ясно,ЮЗ 3м/с
2016-02-11,-7.0,765,Пасмурно,В 3м/с,-8.0,765.0,Пасмурно,В 3м/с
2016-02-12,-4.0,764,Ясно,В 2м/с,-9.0,764.0,Ясно,В 2м/с
2016-02-13,-3.0,761,Ясно,В 1м/с,-8.0,759.0,Ясно,В 1м/с
2016-02-14,-5.0,759,Ясно,ЮВ 3м/с,-7.0,759.0,Ясно,ЮВ 3м/с
2016-02-15,-5.0,760,Малооблачно,В 2м/с,-5.0,761.0,Малооблачно,В 2м/с
2016-02-16,-2.0,759,Пасмурно,В 3м/с,-3.0,755.0,Пасмурно,В 3м/с
2016-02-17,0.0,748,Пасмурно,СЗ 3м/с,-3.0,749.0,Пасмурно,СЗ 3м/с
2016-02-18,-2.0,753,Переменная облачность,СВ 3м/с,-2.0,756.0,Пасмурно,СВ 3м/с
2016-02-19,0.0,761,Пасмурно,СВ 2м/с,-2.0,761.0,Ясно,СВ 2м/с
2016-02-20,1.0,758,Ясно,В 3м/с,-1.0,755.0,Переменная облачность,В 3м/с
2016-02-21,-4.0,750,Пасмурно,В 3м/с,-4.0,749.0,Пасмурно,В 3м/с
2016-02-22,-3.0,756,Пасмурно,ЮВ 2м/с,-5.0,754.0,Пасмурно,ЮВ 2м/с
2016-02-23,3.0,749,Пасмурно,ЮЗ 1м/с,1.0,750.0,Пасмурно,ЮЗ 1м/с
2016-02-24,3.0,749,Малооблачно,ЮВ 1м/с,1.0,749.0,Пасмурно,ЮВ 1м/с
2016-02-25,0.0,742,Пасмурно,ЮВ 2м/с,-1.0,741.0,Пасмурно,ЮВ 2м/с
2016-02-26,3.0,749,Малооблачно,З 3м/с,-1.0,753.0,Ясно,З 3м/с
2016-02-27,1.0,758,Пасмурно,Ю 2м/с,-1.0,757.0,Переменная облачность,Ю 2м/с
2016-02-28,1.0,758,Пасмурно,З 1м/с,1.0,760.0,Переменная облачность,З 1м/с
2016-02-29,2.0,760,Малооблачно,Ш,-4.0,758.0,Ясно,Ш
2016-03-01,0.0,759,Малооблачно,СЗ 2м/с,-3.0,761.0,Переменная облачность,СЗ 2м/с
2016-03-02,-2.0,757,Переменная облачность,В 3м/с,-1.0,754.0,Пасмурно,В 3м/с
2016-03-03,0.0,750,Пасмурно,ЮВ 1м/с,0.0,749.0,Пасмурно,ЮВ 1м/с
2016-03-04,3.0,747,Ясно,В 2м/с,2.0,746.0,Ясно,В 2м/с
2016-03-05,2.0,745,Пасмурно,З 1м/с,2.0,746.0,Пасмурно,З 1м/с
2016-03-06,3.0,751,Пасмурно,З 1м/с,2.0,753.0,Пасмурно,З 1м/с
2016-03-07,6.0,757,Ясно,Ш,0.0,758.0,Пасмурно,Ш
2016-03-08,3.0,758,Пасмурно,СВ 2м/с,3.0,758.0,Ясно,СВ 2м/с
2016-03-09,2.0,756,Малооблачно,В 2м/с,1.0,756.0,Ясно,В 2м/с
2016-03-10,3.0,756,Переменная облачность,В 3м/с,0.0,756.0,Малооблачно,В 3м/с
2016-03-11,4.0,752,Малооблачно,В 1м/с,2.0,752.0,Малооблачно,В 1м/с
2016-03-12,6.0,749,Ясно,СЗ 2м/с,2.0,750.0,Пасмурно,СЗ 2м/с
2016-03-13,1.0,750,Пасмурно,СЗ 4м/с,-2.0,750.0,Пасмурно,СЗ 4м/с
2016-03-14,-2.0,749,Пасмурно,С 1м/с,-3.0,749.0,Пасмурно,С 1м/с
2016-03-15,-2.0,748,Ясно,С 2м/с,-7.0,746.0,Ясно,С 2м/с
2016-03-16,0.0,737,Пасмурно,З 3м/с,-1.0,733.0,Пасмурно,З 3м/с
2016-03-17,2.0,734,Пасмурно,СЗ 2м/с,-1.0,734.0,Ясно,СЗ 2м/с
2016-03-18,3.0,729,Малооблачно,ЮЗ 3м/с,1.0,728.0,Малооблачно,ЮЗ 3м/с
2016-03-19,-4.0,728,Переменная облачность,СЗ 4м/с,-7.0,736.0,Пасмурно,СЗ 4м/с
2016-03-20,-4.0,743,Малооблачно,ЮЗ 2м/с,-7.0,744.0,Ясно,ЮЗ 2м/с
2016-03-21,-2.0,745,Пасмурно,З 2м/с,-5.0,746.0,Переменная облачность,З 2м/с
2016-03-22,-2.0,749,Переменная облачность,ЮВ 2м/с,-4.0,749.0,Пасмурно,ЮВ 2м/с
2016-03-23,4.0,746,Малооблачно,ЮВ 3м/с,3.0,746.0,Пасмурно,ЮВ 3м/с
2016-03-24,2.0,747,Пасмурно,З 1м/с,0.0,748.0,Пасмурно,З 1м/с
2016-03-25,2.0,749,Пасмурно,В 3м/с,2.0,749.0,Пасмурно,В 3м/с
2016-03-26,6.0,746,Малооблачно,В 2м/с,4.0,744.0,Пасмурно,В 2м/с
2016-03-27,2.0,742,Пасмурно,СЗ 2м/с,2.0,743.0,Пасмурно,СЗ 2м/с
2016-03-28,3.0,748,Пасмурно,СЗ 2м/с,2.0,749.0,Пасмурно,СЗ 2м/с
2016-03-29,5.0,755,Ясно,ЮВ 2м/с,2.0,755.0,Ясно,ЮВ 2м/с
2016-03-30,6.0,754,Ясно,В 1м/с,2.0,753.0,Ясно,В 1м/с
2016-03-31,9.0,752,Ясно,СЗ 2м/с,4.0,751.0,Ясно,СЗ 2м/с
2016-04-01,4.0,742,Пасмурно,З 3м/с,4.0,742.0,Малооблачно,З 3м/с
2016-04-02,5.0,734,Нет данных,В 3м/с,8.0,732.0,Пасмурно,В 3м/с
2016-04-03,6.0,737,Пасмурно,ЮЗ 3м/с,3.0,739.0,Переменная облачность,ЮЗ 3м/с
2016-04-04,5.0,743,Пасмурно,ЮЗ 2м/с,4.0,743.0,Малооблачно,ЮЗ 2м/с
2016-04-05,5.0,742,Переменная облачность,С 1м/с,2.0,743.0,Пасмурно,С 1м/с
2016-04-06,4.0,744,Переменная облачность,СЗ 2м/с,2.0,746.0,Малооблачно,СЗ 2м/с
2016-04-07,6.0,749,Малооблачно,З 2м/с,2.0,750.0,Ясно,З 2м/с
2016-04-08,14.0,752,Ясно,С 1м/с,9.0,752.0,Ясно,С 1м/с
2016-04-09,17.0,754,Ясно,Ю 2м/с,13.0,753.0,Ясно,Ю 2м/с
2016-04-10,17.0,754,Ясно,ЮЗ 4м/с,12.0,753.0,Ясно,ЮЗ 4м/с
2016-04-11,19.0,750,Ясно,ЮЗ 3м/с,14.0,750.0,Ясно,ЮЗ 3м/с
2016-04-12,17.0,750,Малооблачно,СЗ 1м/с,11.0,751.0,Малооблачно,СЗ 1м/с
2016-04-13,20.0,749,Переменная облачность,ЮЗ 2м/с,16.0,749.0,Ясно,ЮЗ 2м/с
2016-04-14,19.0,744,Пасмурно,В 3м/с,15.0,744.0,Пасмурно,В 3м/с
2016-04-15,22.0,743,Малооблачно,ЮЗ 2м/с,18.0,745.0,Малооблачно,ЮЗ 2м/с
2016-04-16,23.0,746,Малооблачно,ЮЗ 2м/с,19.0,746.0,Ясно,ЮЗ 2м/с
2016-04-17,18.0,744,Пасмурно,С 1м/с,13.0,744.0,Пасмурно,С 1м/с
2016-04-18,9.0,745,Переменная облачность,С 2м/с,9.0,745.0,Пасмурно,С 2м/с
2016-04-19,15.0,741,Пасмурно,В 1м/с,12.0,740.0,Малооблачно,В 1м/с
2016-04-20,10.0,743,Пасмурно,З 3м/с,10.0,745.0,Малооблачно,З 3м/с
2016-04-21,11.0,742,Пасмурно,ЮВ 3м/с,13.0,740.0,Пасмурно,ЮВ 3м/с
2016-04-22,11.0,745,Переменная облачность,З 3м/с,8.0,746.0,Ясно,З 3м/с
2016-04-23,9.0,742,Малооблачно,ЮЗ 2м/с,6.0,744.0,Малооблачно,ЮЗ 2м/с
2016-04-24,,,Неизвестно,,9.0,754.0,Ясно,Ш
2016-04-25,18.0,754,Переменная облачность,В 2м/с,15.0,753.0,Малооблачно,В 2м/с
2016-04-26,22.0,752,Ясно,В 3м/с,16.0,751.0,Ясно,В 3м/с
2016-04-27,20.0,749,Пасмурно,В 2м/с,16.0,751.0,Пасмурно,В 2м/с
2016-04-28,17.0,752,Малооблачно,В 4м/с,12.0,754.0,Переменная облачность,В 4м/с
2016-04-29,15.0,756,Переменная облачность,В 2м/с,12.0,757.0,Пасмурно,В 2м/с
2016-04-30,14.0,753,Переменная облачность,В 3м/с,10.0,752.0,Пасмурно,В 3м/с
2016-05-01,10.0,749,Пасмурно,В 2м/с,9.0,750.0,Пасмурно,В 2м/с
2016-05-02,12.0,751,Пасмурно,В 3м/с,10.0,750.0,Пасмурно,В 3м/с
2016-05-03,15.0,749,Пасмурно,В 2м/с,10.0,749.0,Пасмурно,В 2м/с
2016-05-04,11.0,746,Пасмурно,СВ 1м/с,11.0,746.0,Малооблачно,СВ 1м/с
2016-05-05,19.0,747,Переменная облачность,В 2м/с,15.0,749.0,Малооблачно,В 2м/с
2016-05-06,21.0,749,Переменная облачность,В 2м/с,18.0,749.0,Пасмурно,В 2м/с
2016-05-07,23.0,749,Переменная облачность,С 3м/с,18.0,750.0,Ясно,С 3м/с
2016-05-08,21.0,752,Пасмурно,С 1м/с,15.0,752.0,Малооблачно,С 1м/с
2016-05-09,19.0,754,Ясно,З 2м/с,17.0,752.0,Малооблачно,З 2м/с
2016-05-10,25.0,749,Малооблачно,З 4м/с,19.0,749.0,Ясно,З 4м/с
2016-05-11,22.0,751,Ясно,З 1м/с,18.0,749.0,Малооблачно,З 1м/с
2016-05-12,22.0,744,Пасмурно,ЮЗ 2м/с,15.0,743.0,Переменная облачность,ЮЗ 2м/с
2016-05-13,10.0,742,Пасмурно,С 3м/с,7.0,743.0,Пасмурно,С 3м/с
2016-05-14,15.0,745,Ясно,СВ 3м/с,10.0,746.0,Ясно,СВ 3м/с
2016-05-15,8.0,747,Пасмурно,В 2м/с,8.0,748.0,Пасмурно,В 2м/с
2016-05-16,15.0,748,Переменная облачность,В 3м/с,13.0,749.0,Малооблачно,В 3м/с
2016-05-17,18.0,750,Малооблачно,ЮВ 3м/с,15.0,752.0,Малооблачно,ЮВ 3м/с
2016-05-18,17.0,752,Малооблачно,В 3м/с,13.0,752.0,Малооблачно,В 3м/с
2016-05-19,24.0,751,Переменная облачность,В 2м/с,20.0,750.0,Переменная облачность,В 2м/с
2016-05-20,17.0,748,Переменная облачность,З 1м/с,16.0,749.0,Малооблачно,З 1м/с
2016-05-21,20.0,748,Пасмурно,В 2м/с,14.0,749.0,Пасмурно,В 2м/с
2016-05-22,20.0,747,Малооблачно,ЮЗ 2м/с,16.0,748.0,Переменная облачность,ЮЗ 2м/с
2016-05-23,21.0,751,Малооблачно,С 2м/с,17.0,751.0,Ясно,С 2м/с
2016-05-24,25.0,749,Малооблачно,ЮВ 2м/с,22.0,749.0,Ясно,ЮВ 2м/с
2016-05-25,29.0,748,Малооблачно,ЮВ 2м/с,23.0,748.0,Ясно,ЮВ 2м/с
2016-05-26,30.0,749,Ясно,ЮВ 2м/с,21.0,749.0,Ясно,ЮВ 2м/с
2016-05-27,29.0,751,Малооблачно,З 2м/с,21.0,751.0,Ясно,З 2м/с
2016-05-28,30.0,751,Ясно,З 2м/с,25.0,751.0,Ясно,З 2м/с
2016-05-29,30.0,750,Ясно,СВ 1м/с,24.0,750.0,Ясно,СВ 1м/с
2016-05-30,24.0,749,Ясно,СЗ 2м/с,21.0,748.0,Ясно,СЗ 2м/с
2016-05-31,17.0,751,Ясно,СВ 3м/с,14.0,752.0,Малооблачно,СВ 3м/с
2016-06-01,,,Неизвестно,,15.0,752.0,Малооблачно,Ш
2016-06-02,21.0,749,Малооблачно,СЗ 2м/с,18.0,749.0,Ясно,СЗ 2м/с
2016-06-03,20.0,744,Пасмурно,СВ 2м/с,19.0,743.0,Малооблачно,СВ 2м/с
2016-06-04,18.0,743,Малооблачно,З 1м/с,17.0,743.0,Малооблачно,З 1м/с
2016-06-05,25.0,742,Малооблачно,З 4м/с,18.0,743.0,Переменная облачность,З 4м/с
2016-06-06,22.0,743,Малооблачно,ЮЗ 3м/с,18.0,743.0,Малооблачно,ЮЗ 3м/с
2016-06-07,18.0,741,Переменная облачность,З 4м/с,15.0,743.0,Переменная облачность,З 4м/с
2016-06-08,12.0,745,Пасмурно,З 3м/с,12.0,746.0,Малооблачно,З 3м/с
2016-06-09,16.0,749,Пасмурно,З 3м/с,12.0,749.0,Ясно,З 3м/с
2016-06-10,20.0,750,Ясно,З 2м/с,13.0,750.0,Ясно,З 2м/с
2016-06-11,24.0,751,Малооблачно,З 2м/с,17.0,750.0,Ясно,З 2м/с
2016-06-12,26.0,748,Переменная облачность,ЮЗ 2м/с,22.0,747.0,Малооблачно,ЮЗ 2м/с
2016-06-13,22.0,746,Пасмурно,ЮЗ 2м/с,20.0,747.0,Ясно,ЮЗ 2м/с
2016-06-14,22.0,749,Переменная облачность,З 1м/с,20.0,749.0,Переменная облачность,З 1м/с
2016-06-15,29.0,749,Малооблачно,З 1м/с,26.0,749.0,Малооблачно,З 1м/с
2016-06-16,31.0,750,Малооблачно,В 1м/с,27.0,751.0,Переменная облачность,В 1м/с
2016-06-17,31.0,752,Ясно,СВ 1м/с,26.0,753.0,Ясно,СВ 1м/с
2016-06-18,29.0,753,Переменная облачность,В 3м/с,23.0,752.0,Переменная облачность,В 3м/с
2016-06-19,31.0,752,Малооблачно,З 2м/с,27.0,752.0,Малооблачно,З 2м/с
2016-06-20,30.0,752,Малооблачно,З 1м/с,24.0,753.0,Пасмурно,З 1м/с
2016-06-21,30.0,754,Малооблачно,С 2м/с,26.0,754.0,Ясно,С 2м/с
2016-06-22,31.0,752,Ясно,С 2м/с,23.0,752.0,Ясно,С 2м/с
2016-06-23,27.0,749,Малооблачно,СЗ 4м/с,23.0,749.0,Малооблачно,СЗ 4м/с
2016-06-24,26.0,749,Малооблачно,СЗ 3м/с,22.0,749.0,Малооблачно,СЗ 3м/с
2016-06-25,20.0,750,Малооблачно,З 1м/с,18.0,750.0,Ясно,З 1м/с
2016-06-26,22.0,748,Малооблачно,ЮВ 1м/с,17.0,746.0,Ясно,ЮВ 1м/с
2016-06-27,24.0,741,Малооблачно,З 2м/с,21.0,740.0,Малооблачно,З 2м/с
2016-06-28,19.0,744,Малооблачно,СЗ 4м/с,15.0,745.0,Ясно,СЗ 4м/с
2016-06-29,23.0,746,Малооблачно,СЗ 3м/с,19.0,746.0,Ясно,СЗ 3м/с
2016-06-30,24.0,746,Малооблачно,СЗ 3м/с,20.0,747.0,Ясно,СЗ 3м/с
2016-07-01,23.0,749,Пасмурно,СЗ 2м/с,18.0,749.0,Ясно,СЗ 2м/с
